Gender,First Name,Last Name,City,State,Country,Age,Annual Vacation Days,Average Monthly Spend on Entertainment,Number of Online Purchases in Last Month,Number of Charity Donations in Last Year,Average Weekly Exercise Hours,Investment Portfolio Value,Health Consciousness Rating,Education Level,Average Daily Screen Time,Environmental Awareness Rating,Social Media Influence Score,Risk Tolerance in Investments,Number of Professional Trainings Attended,Tech-Savviness Score,Financial Wellness Index,Lifestyle Balance Score,Entertainment Engagement Factor,Social Responsibility Index,Work-Life Balance Indicator,Investment Risk Appetite,Eco-Consciousness Metric,Stress Management Score,Time Management Skill,Lifestyle Choice
female,Gordana,Šijan,Vladimirci,Pomoravlje,Serbia,32,14.0572,9.3039,134.2384,0.0,2.2174,16.3923,0.3322,9.7862,4.4838,0.6725,14.4229,4.5199,3.6252,13.358,91.4649,17.1184,2.0048,0.1293,0.0,1.7994,0.3307,2.9834,43.0251,Budget-Conscious
male,Staniša,Filipović,Priboj,Podunavlje,Serbia,40,4.8926,42.3385,119.8579,0.7799,0.0487,0.0,0.6747,1.1614,3.9163,2.6918,4.4193,13.9916,3.0698,12.5737,12.5416,3.948,2.0891,0.138,0.3233,6.6262,0.0224,3.1313,24.4902,Sustainable Investor
female,Slađana,Bjelica,Bački Petrovac,Toplica,Serbia,40,25.735,10.2372,164.2335,0.0,0.0,0.3495,0.7643,9.8847,3.1282,0.5649,2.4351,6.0209,6.7304,14.0511,40.0973,27.1861,1.5553,0.1281,0.0479,4.4919,0.0061,2.2982,99.0142,Health-Conscious
female,Zorica,Petković,Priboj,Prizren,Serbia,44,31.1677,44.9368,145.2516,0.0,0.3228,0.0,0.7734,5.0852,0.8561,0.6228,5.6957,4.7397,3.3308,12.6364,71.822,30.4728,2.3429,0.0,0.0213,2.2988,0.7039,5.1688,17.7514,Budget-Conscious
female,Draga,Ivanišević,Mali Zvornik,Prizren,Serbia,35,28.41,40.6876,129.0155,0.0,0.0689,10.2281,0.7093,3.5265,2.4606,3.6936,5.3289,4.3762,3.9886,20.3584,96.3662,28.7077,1.9511,0.0,0.6153,0.2219,0.0,3.6751,55.9686,Tech-Savvy
female,Magdalena,Kalinić,Novi Kneževac,Kolubara,Serbia,46,18.1639,7.9592,134.5466,0.0075,0.0,0.0,1.0893,5.0359,9.3116,0.5193,3.0881,6.7511,1.4461,13.6607,194.2836,19.5153,1.663,0.0761,0.4219,6.9882,0.0107,2.6019,5.4936,Investor
female,Olja,Rodić,Kovin,Zaječar,Serbia,34,7.6289,8.5128,150.1571,0.7788,0.0253,0.5401,0.8238,7.712,4.2216,5.3089,3.2234,14.4444,1.4173,14.0557,223.768,8.4971,1.8126,0.1153,0.0053,0.7484,0.0257,2.5827,4.1836,Sustainable Investor
male,Teodosije,RatkovićRistić,Temerin,Pčinja,Serbia,19,2.0754,49.3823,143.8268,0.0213,0.0459,17.0736,0.5951,9.1772,1.6785,0.5371,9.0974,1.439,3.7751,16.6772,103.0962,1.0733,2.2753,0.0,0.1381,2.7276,0.0104,3.6877,34.6876,Social Media Influencer
male,Drago,Katanić,Jagodina,Srem,Serbia,26,47.2803,7.8073,165.8561,0.1195,0.0032,9.0293,0.678,10.1843,2.2883,0.6818,3.6123,8.8031,4.1978,14.031,80.5874,46.199,1.9184,0.0,0.5525,7.6132,0.0,3.5326,59.8988,Health-Conscious
male,Bogoljub,Vučetić,Ada,Peć,Serbia,31,18.9536,67.2291,119.3038,0.0,0.0,0.7788,2.1551,8.3912,3.0436,0.6741,6.6803,13.3592,2.9414,13.9205,122.2626,19.1392,1.3884,0.1326,0.0043,6.6002,0.0234,1.6007,21.7116,Social Media Influencer
male,Siniša,Cvejić,Dimitrovgrad,Toplica,Serbia,40,13.555,10.09,171.6335,0.0172,0.0,17.1027,0.837,6.1835,5.2346,0.3992,9.3265,6.1235,1.5697,24.8397,101.2051,15.2539,1.5041,0.0,0.0125,4.1299,0.0606,1.9114,7.2965,Tech-Savvy
female,Dora,RatkovićRistić,Čoka,Raška,Serbia,34,25.3304,10.7956,168.6767,0.0,2.5783,10.2354,0.5655,7.2551,3.6794,2.864,5.6543,3.9491,3.3844,14.3365,100.3831,25.1995,2.0697,0.0,0.0,4.0279,0.0347,4.1035,30.182,Fitness Enthusiast
female,Verica,Žikić,Bogatić,Rasina,Serbia,49,13.143,13.3199,59.5674,0.0,4.9356,11.3503,1.5043,9.2946,3.265,0.5379,11.2791,7.9488,1.6433,9.2502,97.1718,14.0806,1.6913,0.0018,0.2128,6.2357,0.0093,2.5643,7.3947,Urban Professional
female,Draginja,Bajević,Nova Varoš,Kosovo,Serbia,35,18.4974,8.8547,119.549,1.8922,0.0,293.7388,0.675,4.2714,1.2223,2.7001,3.7622,6.4045,2.8118,12.1098,98.4447,21.2779,1.8972,0.0673,0.0416,7.1109,0.3761,3.4392,14.5303,Eco-Friendly
female,Biljana,Glavaš,Malo Crniće,Rasina,Serbia,53,20.172,9.4092,102.4517,0.0,0.0225,11.6447,0.9629,1.4882,2.3123,0.403,15.4428,5.1621,2.1296,20.8088,99.6122,21.5856,1.8988,0.0,0.0442,5.7192,0.0,3.4022,6.0972,Tech-Savvy
female,Kaća,Silić,Bački Petrovac,Raška,Serbia,50,12.2311,34.9945,129.6378,0.3725,0.3704,126.8844,0.7969,4.537,6.0867,1.6825,4.7993,5.1966,5.2751,12.6984,100.2896,14.5998,2.277,2.1159,0.0,0.5219,0.7354,4.267,102.0987,Adventure Seeker
female,Melania,Vujčić,Alibunar,Pirot,Serbia,47,21.4975,7.0761,150.3632,0.0,1.2101,8.0643,0.2286,4.7325,9.0296,0.5466,13.9362,4.8029,3.2004,14.5568,98.8024,27.757,2.0958,0.0102,0.0,5.7095,0.0684,3.2961,38.5265,Fitness Enthusiast
female,Biljana,Rukavina,Doljevac,Pomoravlje,Serbia,43,32.829,43.8029,189.0462,0.0,0.0,2.8068,0.7505,5.9179,2.1377,0.4814,4.4569,7.6472,0.7996,14.9967,102.8822,35.9208,2.1379,0.0,0.0,7.8418,0.0,4.324,2.0262,Budget-Conscious
female,Anastasija,Zelenović,Valjevo,South Bačka,Serbia,55,14.7686,22.9606,132.596,0.0,0.0815,19.0988,0.6125,1.9035,7.1674,0.4126,8.8823,10.0916,2.9734,23.5268,96.1336,17.4577,1.3588,0.0,0.0935,7.6,0.0,1.7256,28.3096,Digital Nomad
female,Mihaela,Novaković,Žabari,Šumadija,Serbia,26,2.269,57.4843,128.1153,0.0,0.2465,31.7758,0.5265,7.1071,3.4445,0.36,3.0054,9.3863,3.0248,14.762,134.5704,0.0,1.2457,0.1131,0.0,1.3666,0.0306,1.0868,22.3241,Social Media Influencer
female,Vladana,Nemanjić,Senta,Šumadija,Serbia,31,32.4739,7.9751,130.3459,2.8741,0.0602,13.1768,3.5675,10.6812,4.1587,0.5588,0.7719,4.7401,3.3932,12.917,102.4492,35.6923,1.0232,0.0027,0.5263,6.1137,0.0188,2.0295,29.8864,Health-Conscious
male,Gavrilo,Vidić,Svilajnac,Braničevo,Serbia,53,19.6571,6.6275,158.2045,1.5207,0.0,4.1307,0.6928,7.4005,5.3026,1.1013,2.0063,8.4122,3.2066,14.4382,8.9327,22.2463,1.338,0.0687,0.6112,2.4431,0.0112,1.7821,29.7776,Sustainable Investor
male,Milan,Golubović,Žitorađa,Kosovska Mitrovica,Serbia,23,11.3806,92.5697,168.0666,0.0198,0.0698,5.9539,1.2897,5.9712,4.2883,0.6925,10.169,7.4395,1.9286,15.6272,109.6301,9.8708,1.8103,0.2437,0.4292,0.5067,0.001,2.5261,13.0806,Travel Enthusiast
female,Viktorija,Tasić,Čačak,Srem,Serbia,28,47.0753,38.5178,137.6618,0.0,0.7339,89.9728,0.4518,4.2068,9.0911,2.2135,4.9014,4.3346,4.3864,21.9562,111.9038,49.5517,2.0691,0.0,0.0432,0.0,0.0,4.3384,94.0309,Digital Nomad
female,Slađana,Gojković,Čoka,Zaječar,Serbia,28,15.9862,5.3296,123.2142,0.0627,0.0,7.7003,0.6305,3.1937,3.4651,2.8175,2.757,9.4326,2.3755,21.441,92.6002,15.9424,1.7268,0.1103,0.0,7.3742,0.2682,2.5502,16.419,Digital Nomad
female,Julija,Vidaković,Petrovac na Mlavi,South Banat,Serbia,39,23.5156,44.1093,153.143,0.0,1.728,14.1513,0.822,3.3838,2.7046,1.1713,3.6717,7.435,3.8078,13.6404,98.574,20.9275,2.0855,0.0922,0.2029,6.0764,0.0,3.9395,39.1482,Adventure Seeker
female,Maria,Borjan,Arilje,North Bačka,Serbia,22,11.0336,46.7976,137.3728,0.0,0.0367,70.0443,0.6969,4.6924,5.1469,0.592,3.8409,6.4837,1.6041,13.2276,254.2942,8.7447,2.0517,0.0,0.0,6.6896,0.0,3.1944,4.901,Urban Professional
male,Tadija,Stojković,Arilje,Kosovska Mitrovica,Serbia,44,10.7548,42.2877,132.3516,0.0453,0.0808,247.976,0.7655,2.9949,6.0556,2.8787,3.9058,4.5291,4.9202,13.6276,86.9534,11.4071,2.0881,0.0,0.0216,5.9584,0.0035,3.4433,101.2049,Eco-Friendly
male,Radoslav,Ivanić,Priboj,Pirot,Serbia,35,17.7173,3.7173,142.9794,0.38,0.4327,3.0446,0.3081,8.8913,5.3113,0.5312,9.6218,5.8527,4.5952,13.774,31.8539,20.6917,1.8767,1.5603,0.0,6.8702,0.8052,3.253,74.1638,Health-Conscious
female,Stefana,Pejić,Ćićevac,Šumadija,Serbia,45,20.9176,40.3475,86.808,0.0,3.8967,14.734,3.457,6.4156,1.9957,0.7156,12.614,4.6779,3.8615,10.3886,103.4851,22.6758,2.0995,0.0532,0.6301,2.3091,0.0,3.0396,42.4829,Fitness Enthusiast
male,Simeon,Karadžić,Bačka Topola,Srem,Serbia,39,19.514,21.8554,139.3074,0.0,0.1286,17.4068,0.6943,7.598,5.0675,0.5263,12.0954,0.0,3.611,16.0891,100.9051,23.3543,1.2238,0.0537,0.2456,5.2206,0.0,1.735,41.0005,Social Media Influencer
female,Brankica,Ivić,Čačak,Pomoravlje,Serbia,27,0.8074,42.1334,188.5927,0.2812,0.1221,210.6829,0.6507,10.4869,5.1298,3.2665,4.3826,6.3959,4.3401,16.3502,94.1132,0.3283,2.0617,0.1246,0.5554,8.2424,0.0125,3.0151,82.56,Eco-Friendly
female,Zlata,Maksimović,Priština,Toplica,Serbia,28,5.5339,44.4552,151.9167,0.0,0.0673,53.9873,0.7833,6.1096,6.6196,0.5396,3.2081,3.201,4.744,16.3907,98.1074,4.9102,1.8477,0.0643,0.9879,3.776,0.0246,2.5053,98.9134,Social Media Influencer
male,Aleksa,Silić,Blace,Kosovo,Serbia,33,6.9023,15.1162,114.4598,0.0,0.0838,15.7803,0.6825,8.6107,5.6788,0.3251,12.3917,0.4515,2.0383,17.1062,98.6184,7.7263,1.6615,0.0,0.0316,0.6308,0.0,2.1966,10.5456,Social Media Influencer
female,Antonija,Maksimović,Velika Plana,Jablanica,Serbia,43,25.0286,17.0297,128.222,2.7609,0.0,284.9862,0.6193,3.7018,3.8773,2.6416,3.9256,6.1229,0.9988,13.0602,99.0307,30.4418,1.9352,0.0,0.1109,6.7908,0.842,3.8309,1.3649,Eco-Friendly
female,Natalia,Milovanović,Sremska Mitrovica,Moravica,Serbia,21,39.5593,24.3693,135.3346,0.1891,0.0344,1.2688,0.7871,2.0942,1.1871,0.5932,7.5026,3.7879,2.6832,12.3083,98.5658,37.723,1.6829,0.1376,0.1583,4.0254,1.3405,2.9646,14.3261,Fitness Enthusiast
male,Vitomir,Vlahović,Blace,Šumadija,Serbia,26,20.9823,9.7254,125.3781,0.0,3.6444,15.0113,0.3174,7.1091,5.4482,0.6692,9.4878,6.4768,3.652,13.1262,101.4007,23.8731,1.7321,0.0,0.6011,7.1,0.0,2.6472,43.8403,Fitness Enthusiast
female,Dunja,Nemanjić,Dimitrovgrad,North Banat,Serbia,33,29.9398,9.8904,178.4415,0.0,0.0,48.3196,0.795,11.58,5.4439,0.6983,1.6036,8.1053,2.8369,14.9175,69.2217,29.264,1.3458,0.0,0.1619,5.8641,0.0,1.7338,20.188,Investor
female,Anđela,Ćirković,Niš,Rasina,Serbia,39,3.1591,8.7957,140.8746,2.8442,0.0391,4.5483,0.7998,7.4457,1.136,1.0509,10.6328,2.7613,4.0389,15.0252,69.2309,2.0999,1.7166,0.7289,0.0003,2.2069,0.0406,2.8182,33.0876,Budget-Conscious
male,Grgur,Šijan,Mali Iđoš,Kosovo,Serbia,34,37.3935,5.6551,76.1464,1.2739,0.145,18.2364,0.4679,9.0238,3.4071,0.6315,12.5028,2.8166,3.5724,10.4097,45.9616,42.2469,1.4703,0.1349,0.5237,4.227,0.0,2.7744,33.2858,Health-Conscious
female,Verica,Branković,Aleksinac,Toplica,Serbia,36,15.8802,6.5827,150.2973,1.6571,0.0788,13.8839,0.6875,6.4954,10.004,2.8951,3.3001,9.4505,1.421,14.5547,6.7288,20.8064,1.8892,0.0334,0.3985,3.8737,0.0033,3.3669,3.4355,Urban Professional
male,Aćim,Ivanišević,Ada,Pomoravlje,Serbia,33,14.3069,7.9144,138.2073,0.0,0.0,0.0,0.7404,3.9291,4.7291,0.6385,3.9327,9.279,1.7648,13.465,93.1907,13.3666,1.9263,0.0,0.0,7.2634,0.2019,3.2184,7.2092,Investor
female,Anastasija,Novaković,Čajetina,Rasina,Serbia,29,28.4678,65.4383,194.0963,0.0,3.175,16.4144,0.987,5.1579,4.4355,0.7107,4.1539,7.4931,2.0269,15.5552,101.6975,28.2983,2.1146,0.2391,0.6565,6.8742,0.0,4.0453,12.293,Fitness Enthusiast
male,Velizar,Borjan,Novi Pazar,Rasina,Serbia,38,26.0393,7.3616,146.0447,0.0423,0.0052,7.777,0.7862,5.1662,3.546,1.3119,3.1172,9.3408,4.0723,13.6187,0.0,26.724,1.7789,0.147,0.6353,4.3983,0.0143,3.025,59.0557,Sustainable Investor
female,Sanja,Maksimović,Sjenica,Raška,Serbia,24,28.84,37.8801,128.4992,1.0601,0.0951,78.7347,0.6487,5.0342,10.7829,1.4309,5.1971,8.1686,2.5849,13.4898,54.3464,35.1005,2.2963,0.0,0.0,6.0339,0.0163,5.2245,20.3697,Urban Professional
female,Nataša,Spasojević,Nova Crnja,Podunavlje,Serbia,22,6.9863,6.1163,109.0715,0.9553,0.279,10.9957,0.595,12.0674,6.9356,3.3742,9.6303,4.5057,2.4797,18.6638,41.2348,8.3735,1.9747,0.4179,0.668,0.354,0.0,3.0481,20.374,Budget-Conscious
female,Mina,Mitrović,Knjaževac,North Bačka,Serbia,39,29.3723,9.2283,124.8175,0.0,0.5281,3.272,1.7251,7.5258,7.9691,0.5679,3.677,5.1979,3.7429,12.7744,137.7882,34.4924,1.7434,0.0,0.0197,6.6664,0.0302,2.8655,49.7119,Adventure Seeker
male,Radenko,Ninković,Subotica,Kosovo-Pomoravlje,Serbia,41,4.8914,57.2033,152.2314,0.0,1.1974,15.6691,0.3356,11.014,7.3026,1.125,10.0748,1.8296,0.0,15.8253,106.2593,4.2293,2.127,0.0306,0.6234,1.0922,0.0281,3.1871,1.3527,Travel Enthusiast
female,Nina,Rodić,Opovo,Peć,Serbia,72,29.0751,9.7274,163.1725,0.4185,0.6113,0.0392,0.6319,12.8662,7.221,1.296,6.4807,6.2839,2.5362,14.424,64.1128,34.0474,2.2046,0.1854,0.0,7.645,0.1822,5.1091,20.4924,Adventure Seeker
male,Brajan,Tadić,Kikinda,North Bačka,Serbia,41,19.647,47.8018,180.7271,0.0,0.0596,5.2861,1.4695,4.5903,2.677,0.5625,6.0069,6.1874,2.9193,14.8357,124.9629,22.2273,2.3629,0.0,0.5517,6.8331,0.0,5.3156,17.5624,Adventure Seeker
female,Maja,Mandić,Zaječar,Moravica,Serbia,33,12.1701,46.2661,101.6655,0.0,0.0,14.8356,1.0763,9.0809,3.388,0.6085,6.0784,9.6792,3.9103,12.9131,121.0438,10.1045,1.5512,0.0,0.0066,2.8628,0.0089,1.769,47.7273,Eco-Friendly
female,Tatiana,Babić,Apatin,Raška,Serbia,38,22.3507,3.09,126.8503,0.0,0.0,0.0,0.7327,3.9621,6.5655,0.5439,3.1164,4.8174,0.625,13.0809,63.4243,25.8188,1.7845,0.0569,0.8861,7.091,0.0,3.1408,0.9737,Budget-Conscious
female,Angelina,Anđelković,Alibunar,Moravica,Serbia,34,1.2194,41.408,142.2228,0.0,0.0431,11.7449,0.705,2.0611,4.0747,0.5664,7.9381,0.3064,2.8533,15.8954,95.4461,1.025,1.4271,0.0041,0.3055,7.6084,0.0,1.5966,18.96,Social Media Influencer
female,Bratislava,Katanić,Raška,South Bačka,Serbia,44,40.7536,10.4533,119.0181,0.0,0.3414,62.3713,0.6885,8.7091,3.8962,2.6148,3.2449,8.5185,5.1097,16.7515,92.9192,39.854,1.6941,0.0,0.0403,6.7373,1.2971,2.7819,94.8168,Digital Nomad
female,Anđela,Šotra,Babušnica,Toplica,Serbia,27,9.2846,10.8047,119.1203,0.0,0.0709,12.1389,0.7134,9.2282,1.7811,4.5146,3.7976,4.7059,5.0316,20.8143,103.4289,6.1578,1.8068,0.0,0.3425,7.2433,0.0194,2.3325,97.2144,Digital Nomad
female,Maja,Krasić,Bor,Mačva,Serbia,19,10.9586,44.28,71.5682,0.0,0.0,4.3366,0.6489,0.7673,4.6857,0.6358,6.6395,6.6388,3.2975,10.1348,4.445,10.1615,2.6055,0.0092,0.0701,4.9968,0.0027,5.3217,30.376,Health-Conscious
female,Kaća,Mihajlović,Irig,Moravica,Serbia,39,14.4936,9.1219,141.1061,0.0,0.0265,12.8866,0.6919,6.545,1.5472,5.5291,4.1293,3.7757,2.0213,22.7908,99.4125,11.7767,1.8674,0.0654,0.0011,3.645,0.0152,2.8252,9.0299,Digital Nomad
female,Brankica,Šerbedžija,Bor,Toplica,Serbia,36,4.9081,7.0641,98.7238,3.7597,0.0568,4.4524,0.7544,9.8841,2.8235,2.7493,4.1499,8.2986,3.9629,11.3091,16.5637,4.3129,1.9053,0.0603,0.2435,6.1112,0.0106,2.7469,43.2625,Health-Conscious
male,Đuraš,Popović,Bor,Mačva,Serbia,23,26.2813,13.8857,109.4511,0.5047,1.0566,7.9139,2.1356,5.8225,3.8078,0.9219,9.8058,5.927,5.1095,12.2946,88.4168,30.3684,1.6268,1.9064,0.0689,6.2533,1.2811,2.5919,85.8822,Fitness Enthusiast
female,Verica,Danilović,Žabalj,Šumadija,Serbia,26,13.2218,44.0322,203.5496,0.0867,0.2388,5.4053,0.6157,6.8706,2.6261,1.6562,11.1167,6.0678,1.6356,15.1342,0.6046,12.2647,2.4226,0.0,0.0,2.1487,0.0181,4.828,5.3335,Investor
female,Magdalena,Tešić,Arilje,Kosovska Mitrovica,Serbia,25,40.8117,6.6538,145.9267,0.7459,0.0539,1.5689,0.7301,8.3086,4.7224,0.8945,2.1178,17.3474,3.1456,13.9704,44.7644,44.1298,1.4877,0.0,0.8465,7.8214,0.0,2.251,27.5482,Health-Conscious
male,Davor,Pejaković,Kovin,Kosovska Mitrovica,Serbia,26,20.6862,6.3895,162.3316,1.3608,0.0,6.0332,0.6509,10.4282,4.1461,2.7833,3.8002,6.1591,0.1631,14.3394,2.4986,22.9085,1.5535,0.1455,0.1352,1.3882,0.0016,2.5352,0.0,Sustainable Investor
female,Jasna,Vlahović,Vršac,Nišava,Serbia,44,23.2465,5.8551,117.7741,0.0,0.0333,9.7148,0.6133,2.1625,6.1487,0.5326,13.426,4.2688,2.1146,23.6496,98.2322,27.0301,1.9546,0.0,0.0105,2.6328,0.0,3.8025,10.2931,Tech-Savvy
female,Vladana,Miljković,Aleksinac,Toplica,Serbia,28,39.9028,39.1115,106.7528,0.154,0.0,7.4419,0.7936,3.2028,9.9144,1.3073,4.0919,10.748,2.834,12.7386,29.4458,47.0264,2.1247,0.0152,0.6864,4.8004,0.0196,4.3039,29.5715,Sustainable Investor
female,Bojana,Smiljanić,Leposavić,Pirot,Serbia,25,41.6081,40.0029,144.5794,1.0374,0.0,0.0,0.8011,3.6135,4.9511,3.9011,4.6243,13.2946,1.1035,13.9602,177.2265,46.2159,2.1179,0.0,0.0208,0.4254,0.0919,4.2872,5.0745,Sustainable Investor
female,Draginja,Borjan,Apatin,Raška,Serbia,35,18.4573,17.6433,129.8348,0.1158,2.0077,20.3392,0.5294,8.9717,5.6164,0.488,9.4174,4.1277,4.4457,15.8039,96.2182,20.4738,1.357,0.136,0.0166,0.4563,1.2204,1.8525,69.4009,Social Media Influencer
female,Galina,Ivanišević,Sremski Karlovci,Kosovo-Pomoravlje,Serbia,38,5.1289,6.1016,158.0034,0.0,0.3975,131.7741,0.7069,8.4372,6.4821,1.2405,3.5946,8.5617,2.6567,14.193,96.7732,3.2474,1.8755,0.0,0.0,7.4097,0.2493,2.3569,16.9037,Urban Professional
male,Danilo,Radivojević,Apatin,Kosovska Mitrovica,Serbia,27,24.7918,5.3514,115.7234,0.0,0.0259,9.7658,0.8093,1.9929,6.9047,0.5283,12.9075,4.8016,3.1586,25.3647,95.9352,29.8894,1.4463,0.0,0.1485,6.058,0.0,2.0519,29.8407,Tech-Savvy
male,Djoko,Mišković,Topola,Šumadija,Serbia,30,6.4716,8.9418,123.6262,0.0,0.1295,0.927,0.8252,5.0058,1.9817,0.4314,1.5204,7.5256,3.4143,11.9179,271.5452,3.1386,1.3231,0.1165,0.8528,0.6273,0.0123,1.249,25.5839,Investor
female,Milka,Karanović,Medveđa,Mačva,Serbia,52,22.9576,23.4238,194.9069,0.0,0.0087,14.4772,0.7063,4.5726,4.5699,0.4605,9.9184,4.1167,6.9008,27.8508,97.5607,25.5884,1.8679,0.1145,0.4182,4.3746,0.0,3.2373,101.1208,Tech-Savvy
female,Stefana,Pištalo,Žabari,Prizren,Serbia,52,20.3309,37.6644,119.3614,0.0,0.02,16.3187,0.531,6.9024,3.9126,2.4573,17.0969,4.1599,2.6408,25.8048,101.3011,22.4162,2.3109,0.0,0.0,6.3728,0.0865,4.9861,16.9772,Tech-Savvy
female,Katalina,Simeonović,Trstenik,Pčinja,Serbia,44,31.7116,7.747,105.3231,3.8732,0.0441,317.4167,0.7484,3.6372,2.4499,2.9456,3.1666,4.2127,3.4447,11.7128,100.9629,36.1961,1.8031,0.0,0.0085,0.3012,0.0,3.2551,26.5099,Eco-Friendly
female,Ana,Simeonović,Ljubovija,Central Banat,Serbia,44,33.1057,10.9249,150.7248,0.6906,0.0,4.206,1.623,7.4389,3.6656,0.4589,3.0415,6.2212,6.5946,13.6352,172.2042,36.0403,1.7656,0.2235,0.1757,6.2791,1.5449,3.1745,111.445,Budget-Conscious
female,Tamara,Bekić,Aleksinac,West Bačka,Serbia,60,33.5187,8.5777,138.3243,0.0,0.0,17.3451,0.7907,9.0552,1.9982,1.9142,2.6979,7.3577,3.5396,17.8041,99.882,33.0914,1.656,0.0,0.015,7.5938,0.0,2.5926,35.3879,Digital Nomad
male,Radojko,Bajević,Irig,Kosovo-Pomoravlje,Serbia,64,36.5568,10.0937,164.5307,0.0,0.1223,4.6032,0.8205,9.5111,9.3097,0.5266,3.4069,3.9884,4.9031,14.2947,247.5025,41.5881,1.7719,0.0765,0.0243,2.6077,0.0094,2.9749,100.5812,Adventure Seeker
female,Jovana,Subašić,Pirot,Bor,Serbia,49,9.1251,6.3574,155.0148,0.0,1.2362,29.0647,0.6335,8.7167,4.1627,5.159,4.0893,4.0963,1.3765,20.6251,92.373,4.6769,1.8288,0.0,0.0,3.3014,0.2721,2.5288,7.4187,Digital Nomad
female,Sofija,Mandić,Boljevac,West Bačka,Serbia,50,26.0501,63.1665,162.2343,0.0,0.1784,25.418,0.7477,10.7278,3.2446,2.7069,4.4313,4.4553,1.3182,21.1077,105.055,27.0869,1.9712,0.1177,0.9422,0.1351,0.0158,3.6273,7.2966,Digital Nomad
female,Zlata,Miljković,Bojnik,Kosovska Mitrovica,Serbia,26,8.5602,59.8762,101.967,0.0,0.3858,8.1009,0.5814,3.2851,4.0515,0.6984,11.2218,4.9879,5.4155,11.9394,100.8461,7.0129,2.667,0.0,0.3402,4.9774,0.0,4.9806,98.0885,Fitness Enthusiast
female,Melina,Krasić,Negotin,Jablanica,Serbia,56,24.3064,6.7803,181.0654,1.1363,0.1386,4.9302,6.1188,4.5225,9.5008,0.344,4.0621,9.9595,2.6839,15.8078,108.5908,32.8178,1.8105,0.0553,0.28,8.0749,0.0,4.6377,25.3188,Urban Professional
female,Julija,Uzelac,Zvečan,South Banat,Serbia,56,27.811,12.615,156.406,0.1864,0.0,49.1366,0.9066,5.2209,7.84,0.7078,3.6764,5.3837,2.2099,16.1756,187.9039,31.5537,1.3924,0.0748,0.0206,1.1528,0.0,1.8711,10.214,Eco-Friendly
female,Irina,Abramović,Aranđelovac,Kolubara,Serbia,45,45.3909,5.0311,191.427,0.1426,0.932,12.5382,3.1965,7.5846,2.0511,0.5853,15.7541,5.004,3.502,14.6222,102.7607,45.5465,1.4477,0.0236,0.0,7.4392,0.179,2.5787,27.0635,Fitness Enthusiast
female,Slavica,Smiljanić,Aleksinac,Šumadija,Serbia,21,30.1166,18.9605,150.5293,0.0,0.0598,15.1881,0.7543,5.1309,1.7355,5.1862,3.8311,5.4605,2.8459,23.9587,102.586,29.7688,2.0161,0.0,0.0065,7.232,0.0179,4.0417,22.3852,Digital Nomad
female,Andrea,Karadžić,Plandište,South Banat,Serbia,35,21.7825,50.5677,147.3933,0.0613,0.0,11.7801,2.1612,4.2058,3.2963,0.6797,9.6105,7.3745,2.09,14.2529,112.8027,19.1163,1.6495,0.2168,0.8087,4.3972,0.017,2.4584,10.3744,Travel Enthusiast
female,Dragica,Karadžić,Požarevac,Braničevo,Serbia,39,20.3782,29.1065,128.6492,0.5111,0.0934,234.8675,0.7116,1.4973,2.9723,4.2004,3.6758,4.14,3.609,13.3228,101.3658,23.2369,2.0157,0.0,0.4952,3.9243,0.0,3.8668,38.5796,Eco-Friendly
male,Ratko,Petković,Bajina Bašta,Pomoravlje,Serbia,39,22.6667,35.731,148.8069,0.0,0.184,13.0136,0.6385,8.0682,6.2087,1.2075,3.8796,5.3643,3.2428,14.0456,47.2818,23.6173,2.0309,0.0206,0.2024,6.9595,0.0061,3.9691,32.8558,Budget-Conscious
female,Eleonora,Radivojević,Vlasotince,South Banat,Serbia,27,35.8173,9.173,124.9737,0.0,0.0464,12.24,0.7607,7.6993,0.942,2.8496,3.5437,4.0225,3.5004,19.9486,99.0736,32.3822,1.8574,0.0,0.0,0.6702,0.0,3.3277,31.0534,Digital Nomad
male,Nebojša,Žikić,Zvečan,Šumadija,Serbia,38,20.9122,8.3279,121.7674,2.0846,0.0,151.8608,1.6578,9.3857,5.3812,1.0116,3.4717,13.8838,3.1285,13.8321,146.7519,26.6967,1.708,0.0,0.0072,7.416,0.1122,3.029,27.392,Social Media Influencer
female,Stanislava,Perić,Osečina,South Bačka,Serbia,59,15.5678,23.6637,154.9607,0.0,1.6502,30.5654,0.7804,10.9941,4.4041,1.6921,1.2285,6.6858,2.9647,15.93,98.6414,13.8749,1.49,0.0,0.4593,7.5406,0.01,1.8038,24.8622,Social Media Influencer
female,Olga,Zekić,Bačka Palanka,Peć,Serbia,33,14.6281,46.2291,136.3541,0.0,0.0,13.0952,0.7471,10.0425,0.7207,5.0432,4.5576,3.8058,0.2694,21.6124,102.4607,8.3148,2.1843,0.0,0.2075,0.5907,0.0029,3.7766,0.94,Digital Nomad
female,Jasmina,Mišković,Mionica,Prizren,Serbia,35,14.558,11.1653,143.1792,0.0838,0.043,21.0342,0.695,4.6261,3.111,2.2249,1.1085,12.5445,0.3099,20.7605,98.9977,13.9086,0.9723,0.0,0.7466,7.5287,0.0,0.8024,1.3975,Digital Nomad
